,property_type,region,area_m2,price_usd,lat,lon,state
10976,apartment,South,76.0,156025.71,-25.444273,-49.246132,Paraná
10977,house,South,178.0,241839.85,-25.422953,-49.300476,Paraná
10978,apartment,South,102.0,215315.48,-25.43383,-49.298374,Paraná
10979,apartment,South,129.0,274410.22,-25.461021,-49.281609,Paraná
10980,apartment,South,150.0,312352.55,-25.461021,-49.281609,Paraná
10981,apartment,South,78.0,92335.7,-25.413559,-49.294308,Paraná
10982,apartment,South,53.0,75329.21,-25.382008,-49.220806,Paraná
10983,house,South,130.0,192179.05,-25.368862,-49.267773,Paraná
10984,house,South,172.0,294828.99,-25.44689,-49.327251,Paraná
10985,apartment,South,71.0,132091.36,-25.425617,-49.322178,Paraná
10986,apartment,South,56.0,108344.25,-25.425617,-49.322178,Paraná
10987,apartment,South,55.0,75516.44,-25.4839885,-49.2462363,Paraná
10988,apartment,South,66.0,77716.4,-25.36598,-49.176514,Paraná
10989,house,South,125.0,84253.88,-25.5691295,-54.5737611,Paraná
10990,apartment,South,155.0,241839.85,-25.468586,-49.293743,Paraná
10991,house,South,184.0,230918.05,-25.463499,-49.295811,Paraná
10992,apartment,South,131.0,210634.71,-25.441841,-49.353359,Paraná
10993,apartment,South,142.0,163826.99,-25.479902,-49.286129,Paraná
10994,house,South,198.0,218435.99,-25.557432,-54.572895,Paraná
10995,apartment,South,143.0,205953.94,-25.401939,-49.251198,Paraná
10996,apartment,South,55.0,79573.11,-25.415827,-49.322178,Paraná
10997,apartment,South,86.0,154465.45,-25.413214,-49.271294,Paraná
10998,apartment,South,127.0,124508.51,-25.426485,-49.280099,Paraná
10999,apartment,South,82.0,107922.8,-25.428388,-49.283637,Paraná
11000,apartment,South,70.0,143543.65,-25.414925,-49.246132,Paraná
11001,house,South,218.0,171628.28,-25.0600613,-50.1369447,Paraná
11002,apartment,South,72.0,117019.28,-25.435909,-49.248199,Paraná
11003,house,South,140.0,173600.15,-25.37005,-49.248276,Paraná
11004,apartment,South,108.0,91534.62,-25.429785,-49.261333,Paraná
11005,apartment,South,120.0,159146.22,-25.434446,-49.296555,Paraná
11006,house,South,200.0,216875.74,-25.503553,-49.291748,Paraná
11007,house,South,165.0,218435.99,-25.503553,-49.291748,Paraná
11008,house,South,160.0,185670.59,-25.503553,-49.291748,Paraná
11009,apartment,South,75.0,265243.71,-25.435144,-49.278126,Paraná
11010,apartment,South,84.0,104537.22,-25.39348,-49.225872,Paraná
11011,house,South,177.0,183642.26,-25.511839,-49.301891,Paraná
11012,house,South,200.0,159146.22,-25.5180328,-49.2651334,Paraná
11013,apartment,South,85.0,105754.22,-25.405325,-49.261333,Paraná
11014,apartment,South,61.0,126224.8,-25.437384,-49.236317,Paraná
11015,apartment,South,70.0,130437.49,-25.441841,-49.353359,Paraná
11016,house,South,164.0,140423.14,-25.545729,-49.186391,Paraná
11017,house,South,250.0,468077.13,-25.42979,-49.274689,Paraná
11018,apartment,South,62.0,151344.94,-25.461208,-49.296818,Paraná
11019,apartment,South,62.0,146040.06,-25.452122,-49.282143,Paraná
11020,apartment,South,85.0,261811.14,-25.452122,-49.282143,Paraná
11021,apartment,South,85.0,209074.45,-25.452122,-49.282143,Paraná
11022,apartment,South,90.0,217187.79,-25.452122,-49.282143,Paraná
11023,apartment,South,108.0,75752.79,-23.3218949,-51.1407891,Paraná
11025,house,South,100.0,82065.52,-23.2891328,-51.1805346,Paraná
11026,apartment,South,80.0,119941.92,-23.3094477,-51.1791096,Paraná
11027,apartment,South,165.0,126254.65,-23.3044524,-51.1695824,Paraná
11028,apartment,South,72.0,79573.11,-23.3517167,-51.1499093,Paraná
11029,apartment,South,85.0,101003.72,-23.3129027,-51.1693218,Paraná
11030,apartment,South,177.0,189381.98,-23.3127807,-51.1678873,Paraná
11032,apartment,South,81.0,82065.52,-23.3175775,-51.1686509,Paraná
11033,apartment,South,95.0,123098.28,-23.3085007,-51.1793118,Paraná
11034,apartment,South,107.0,110472.82,-23.3097735,-51.167275,Paraná
11035,apartment,South,123.0,195694.71,-23.332595,-51.1770406,Paraná
11036,apartment,South,130.0,198851.08,-23.3337447,-51.1759806,Paraná
11037,apartment,South,83.0,82065.52,-23.3354965,-51.1494789,Paraná
11038,apartment,South,178.0,126254.65,-23.3169974,-51.158609,Paraná
11039,apartment,South,75.0,91534.62,-23.3033395,-51.161863,Paraná
11040,apartment,South,67.0,83643.7,-23.3235948,-51.1526895,Paraná
11041,apartment,South,77.0,119941.92,-23.3321616,-51.1829156,Paraná
11042,apartment,South,217.0,340887.57,-23.3269844,-51.1782662,Paraná
11043,apartment,South,153.0,135723.75,-23.3109134,-51.161395,Paraná
11044,apartment,South,96.0,148349.22,-23.317171,-51.1680704,Paraná
11045,apartment,South,96.0,82065.52,-23.3230709,-51.1595156,Paraná
11046,apartment,South,92.0,75752.79,-23.3098031,-51.1684876,Paraná
11047,apartment,South,114.0,104160.09,-23.3166547,-51.1606881,Paraná
11048,apartment,South,105.0,97847.35,-23.3265062,-51.1803257,Paraná
11049,apartment,South,85.0,110472.82,-23.3216891,-51.1405434,Paraná
11050,house,South,140.0,179912.88,-23.349686,-51.200981,Paraná
11051,house,South,252.0,315636.63,-23.3476251,-51.2059869,Paraná
11053,house,South,219.0,112051.0,-23.2978659,-51.1511073,Paraná
11054,house,South,98.0,82065.52,-23.3044524,-51.1695824,Paraná
11055,house,South,214.0,82065.52,-23.3209449,-51.124848,Paraná
11056,house,South,120.0,75752.79,-23.2906124,-51.2061816,Paraná
11057,house,South,159.0,107316.45,-23.2984314,-51.1346643,Paraná
11058,house,South,200.0,116785.55,-23.3472739,-51.1660416,Paraná
11060,house,South,250.0,309323.9,-23.3044524,-51.1695824,Paraná
11061,house,South,190.0,142036.48,-23.3044524,-51.1695824,Paraná
11062,house,South,96.0,83328.07,-23.2880161,-51.174945,Paraná
11063,house,South,135.0,123098.28,-23.311891,-51.1983493,Paraná
11066,house,South,180.0,119941.92,-23.3077412,-51.2054313,Paraná
11067,apartment,South,81.0,130989.2,-23.3328584,-51.1850561,Paraná
11069,apartment,South,114.0,104160.09,-23.2393562,-51.1561274,Paraná
11070,house,South,100.0,83643.7,-23.3289123,-51.1194449,Paraná
11071,apartment,South,87.0,101003.72,-23.324046,-51.1494139,Paraná
11072,house,South,95.0,94690.99,-23.2841671,-51.1862939,Paraná
11073,house,South,250.0,164131.05,-23.3090945,-51.186594,Paraná
11074,apartment,South,63.0,94375.35,-23.3208638,-51.1563859,Paraná
11075,house,South,179.0,109217.99,-23.2844501,-51.182649,Paraná
11076,house,South,151.0,112338.51,-23.2879902,-51.180074,Paraná
11077,house,South,145.0,78909.15,-23.2896888,-51.1772949,Paraná
